mssubclass,lotfrontage,lotarea,overallqual,overallcond,yearbuilt,yearremodadd,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,fireplaces,fireplacequ,garageyrblt,garagecars,garagearea,garagequal,garagecond,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,poolqc,miscval,mosold,yrsold,total_sf,total_bathrooms,rooms_per_sf,house_age,since_remod,is_remodeled,total_porch_sf,overall_grade,saleprice
0.06733141428819403,-0.20935902978847926,-0.2178786924659806,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,0.5290341666924494,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,0.5811454151573046,-0.2930252797528886,-0.9341648115995156,-0.4430779093211504,0.88561932696963,-0.7738610250965184,1.2073785497461735,-0.10119701650206231,0.4135472163019127,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.7389350675260487,0.986849366836289,-0.9243112113157019,-0.9788304643067903,0.29500243428866585,0.3070397640943406,0.34936361608649225,0.27809078321614983,0.2683434225004854,-0.7407604083206012,0.20000600898329907,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,-1.5521835341880752,0.15764552917621685,0.0230033458399203,1.5847661382681215,0.22748025950177278,-1.0378811763319624,-0.8870085963844173,-0.9333562268254527,-0.2618521655624669,0.13763553856663102,208500.0
-0.8736160342204271,0.48189993403691556,-0.07204408274559655,-0.06318453668168356,2.188278755250165,0.15476400268786517,-0.39560419033923755,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,0.14183632445531488,1.1782547480147751,-0.2930252797528886,-0.6292836998958835,0.47746322143133596,0.88561932696963,0.26107477608525587,-0.7850250438866518,-0.10119701650206231,-0.4718906513878417,-0.8189290943998241,3.8225083375422755,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,-0.28775828882527155,0.6236316606467388,0.6820140185326908,0.23495029397191988,0.3070397640943406,-0.05899139561410228,0.27809078321614983,0.2683434225004854,1.6148793004689124,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,-0.4469248572580886,-0.6029615777083905,-0.02917167438657501,0.3482164570051847,0.31530234383254796,-0.18067196970950117,0.35769649965135975,-0.9333562268254527,-0.8272726036833639,1.553043609566075,181500.0
0.06733141428819403,-0.07110723702340029,0.1371968790271284,0.6461833962946006,-0.5072842015265535,0.9802210335420534,0.8489648869947928,0.338903024057282,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,0.09818933711082088,-0.2930252797528886,-0.2879988733619669,-0.29796797737987174,0.88561932696963,-0.6107184357476674,1.2353748531695856,-0.10119701650206231,0.5637554259992817,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,0.7389350675260487,-0.28775828882527155,0.6236316606467388,0.6820140185326908,0.2905541275985365,0.3070397640943406,0.6277874877005339,0.27809078321614983,0.2683434225004854,-0.7407604083206012,-0.08120918341682137,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,1.0267533786485603,0.15764552917621685,0.196920079928238,1.5847661382681215,-1.3166095966415887,-0.9719420065917731,-0.8391353234599643,1.0714022912786654,-0.437966728255861,0.13763553856663102,223500.0
0.3025682764153493,-0.4397786843969442,-0.07838471795083064,0.6461833962946006,-0.5072842015265535,-1.859351152596354,-0.682812438954783,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,1.8814171273337372,-0.4945294859462272,-0.2930252797528886,-0.04682426261133246,-0.6698121779793983,-0.15845289250708608,-0.5062052144460596,0.9787420717883084,-0.10119701650206231,0.4273821829845651,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0.7389350675260487,0.3495455390055087,0.6236316606467388,1.2356288461458511,0.2838816675633425,1.61926388033355,0.785561014948491,0.27809078321614983,0.2683434225004854,-0.7407604083206012,-0.18481478061686574,3.8749668872227674,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,-1.5521835341880752,-1.3635686845929977,-0.09252705609017646,-0.2700583836262836,-0.47673505641524483,1.7975031224961786,0.5970628642736245,1.0714022912786654,2.0183679619414785,0.13763553856663102,140000.0
0.06733141428819403,0.6662356577236875,0.5189031183822206,1.3555513292708847,-0.5072842015265535,0.9472027523078859,0.7532288041229442,1.3902164009811486,1.039805394353903,-0.23004678228549286,0.5770942807667448,0.14183632445531488,0.4691874152465288,-0.2930252797528886,-0.16058587145597134,0.21218412710118595,0.88561932696963,-0.037170270068112604,1.6716505815177571,-0.10119701650206231,1.3780420364639665,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.20769847452544338,0.7389350675260487,1.6241531946670693,0.6236316606467388,0.6820140185326908,0.28832997425347184,1.61926388033355,1.6857981998338927,0.27809078321614983,0.2683434225004854,0.7769671892887499,0.5404243997834449,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,2.132012055578547,0.15764552917621685,0.9882412200300835,1.5847661382681215,-0.45533855397102335,-0.9389724217216784,-0.7433887776110584,-0.9333562268254527,-0.04866085282835814,0.6820232581818018,250000.0
-0.16790544783896125,0.7123195886453805,0.5005152762870417,-0.7725524696579678,-0.5072842015265535,0.7160747836687131,0.513888596943323,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,0.14183632445531488,0.638222042562798,-0.2930252797528886,-1.1298347788122944,-0.5791184705160991,0.88561932696963,-0.9268072026110664,0.535467267584284,-0.10119701650206231,-0.2742482702070929,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,1.2325988725051025,-2.2615296350444445,-0.20769847452544338,-0.7715351440345506,-0.9250621166560519,-0.9243112113157019,-0.9788304643067903,0.2727609008380192,0.3070397640943406,0.033816561590578297,0.27809078321614983,0.2683434225004854,-0.42456715881865303,-0.25881877861689745,-0.3596007501322808,12.603223215547768,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,1.14431217701962,1.3951729376252227,0.9182526360608242,-0.4838397077888913,0.3482164570051847,-0.952512214006401,-0.6752157427609211,-0.45614914006434065,1.0714022912786654,2.41694302487916,-0.9511399006637103,143000.0
-0.8736160342204271,0.25148027942845064,-0.01066673395893057,1.3555513292708847,-0.5072842015265535,1.0792758772445559,0.9925690113025655,0.4731132423879884,1.039805394353903,-0.23004678228549286,1.681709497526173,0.14183632445531488,2.036599413997389,-0.2930252797528886,-0.5542010380584218,1.438816520542307,0.88561932696963,1.362287254190001,-0.7850250438866518,-0.10119701650206231,0.3819244353129929,1.0873340846696231,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.20769847452544338,0.7389350675260487,0.3495455390055087,0.6236316606467388,1.2356288461458511,0.2972265876337305,0.3070397640943406,0.7577186277870868,0.27809078321614983,0.2683434225004854,1.274971557254318,0.1408028105832737,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,0.6583338196718981,-0.6029615777083905,1.0342049283248533,0.9664912976366531,-0.4119648770398464,-1.1038203460721516,-1.0306284151577763,1.0714022912786654,-0.2989289156031814,0.6820232581818018,307000.0
0.06733141428819403,0.48189993403691556,0.027123451864264604,0.6461833962946006,0.39123678406568596,0.05570915898536259,-0.5392083146470102,0.7750862336320777,-0.6837561877693462,-0.23004678228549286,0.5770942807667448,0.14183632445531488,0.9170194148896318,-0.10384421706215646,-0.7839994879245923,0.12602510501105177,0.88561932696963,-0.13403618249399296,1.5083388115478533,-0.10119701650206231,1.164588264788758,1.0873340846696231,-0.24971861037228732,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.20769847452544338,-0.7715351440345506,0.3495455390055087,2.1715745326091795,0.6820140185326908,0.2282778339367259,0.3070397640943406,0.05237815303151441,0.27809078321614983,0.2683434225004854,1.116874932503344,2.3165203517842055,3.189963298827098,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,0.5273601085614298,1.7635924966018848,0.9182526360608242,0.8068709116236951,1.5847661382681215,-1.328209789898388,-0.01582404535902786,0.5970628642736245,-0.9333562268254527,3.1770164007138084,0.89977834602787,200000.0
-0.16790544783896125,-0.8545340626921811,-0.5133522930298892,0.6461833962946006,-0.5072842015265535,-1.3310586528496735,-1.6401732676732679,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,-0.9687045443918657,-0.2930252797528886,0.8905713942684919,-0.22541301140923245,-0.15845289250708608,-0.35070993397293587,0.969409970647171,-0.10119701650206231,0.5400383402575919,-0.8189290943998241,-0.24971861037228732,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,4.455931118857386,-0.7715351440345506,0.986849366836289,2.1715745326091795,0.6820140185326908,0.13486339344401002,0.3070397640943406,-0.02186821273223005,-1.1190641155926986,0.2683434225004854,-0.029325596941217873,-0.7028427666170877,2.831893241256634,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,-0.8153444162347508,0.15764552917621685,0.22176532765514054,-0.2700583836262836,0.02998181483127646,1.3359289343148533,1.6502748686115898,1.0714022912786654,1.0729108359032573,0.13763553856663102,129900.0
3.1254106219412128,-0.9006179936138741,-0.34849577769380286,-0.7725524696579678,0.39123678406568596,-1.0669124029763333,-1.6401732676732679,-0.5670159496749859,-0.6837561877693462,-0.23004678228549286,-0.5275209359926835,0.14183632445531488,0.8994573756879415,-0.2930252797528886,-0.9569171333684434,-0.13698664663251578,0.88561932696963,-0.21050927125126692,-0.7850250438866518,-0.10119701650206231,-0.8375290565722269,1.0873340846696231,-0.24971861037228732,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,4.455931118857386,-0.7715351440345506,-0.9250621166560519,2.1715745326091795,0.6820140185326908,0.15265662020452733,-1.005184352144869,-1.2422928499737798,1.6752456820249984,0.2683434225004854,-0.7407604083206012,-0.6436395682170623,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,-0.06315017346937592,-0.05549789906015934,-0.08959195989676072,-1.9206030931647375,0.15764552917621685,-0.5956433225599527,-0.2700583836262836,0.1836552109254545,1.072172255354096,1.6502748686115898,1.0714022912786654,-0.7901958536426493,-0.40675218104853966,118000.0
